id,Facility_Name,Business_Type,Registration_Number,License_Status,Rel,Facility Registration Number,License Number,Ownership,License Type,Establishment Year,Street,Town,County,First Name,Last Name,Email,Name Based Email,Facility Based Email,Varied Email,Realistic Email,Emails
2140,GOODLIFE PHARMACY LIMITED - SHELL TEGEMEO (Nairobi),RETAIL,PPB/G/1057,Active,MTc1ODQ=,PPB/G/1057,BU202304042,PRIVATE COMPANY (LIMITED),RETAIL,2010,WIAYAKI WAY,,Nairobi,Miriam,Cherono,goodlife.pharmacy.limited..shell.tegemeo.nairobi@gmail.com,miriam.cherono@gmail.com,goodlife.pharmacy.li@yahoo.com,gpphar@gmail.com,miriamr@gmail.com,miriamr@gmail.com
2148,GOODLIFE PHARMACY LIMITED - TOTAL LANGATA RD (KAREN)  (Nairobi),RETAIL,PPB/G/1186,Active,MjA1MjY=,PPB/G/1186,BU202303642,PRIVATE COMPANY (LIMITED),RETAIL,2014,LANGATA ROAD,,Nairobi,David,Wamalwa,goodlife.pharmacy.limited..total.langata.rd.karen.nairobi@gmail.com,david.wamalwa@gmail.com,goodlife.pharmacy.li@yahoo.com,wamalwa68@gmail.com,david@gmail.com,david@gmail.com
2155,GOODLIFE PHARMACY LIMITED - VILLAGE MARKET (Nairobi),RETAIL,PPB/G/1072,Active,MTc4NDg=,PPB/G/1072,BU202301116,PRIVATE COMPANY (LIMITED),RETAIL,2014,LIMURU ROAD,,Nairobi,Esther,Mwangi,goodlife.pharmacy.limited..village.market.nairobi@gmail.com,esther.mwangi@yahoo.com,goodlife.pharmacy.li@yahoo.com,gpphar@yahoo.com,estherr@yahoo.com,estherr@yahoo.com
2157,GOODLIFE PHARMACY LIMITED - WATERFRONT (Nairobi),RETAIL,PPB/G/1164,Active,MTk3OTE=,PPB/G/1164,BU202302682,PRIVATE COMPANY (LIMITED),RETAIL,2014,LANGATA ROAD,,Nairobi,Elizabeth,Kipruto,goodlife.pharmacy.limited..waterfront.nairobi@yahoo.com,elizabeth.kipruto@gmail.com,goodlife.pharmacy.li@yahoo.com,ekipruto58@gmail.com,gpnair@gmail.com,gpnair@gmail.com
2159,GOODLIFE PHARMACY LIMITED - WESTLANDS ARCADE (Nairobi),RETAIL,PPB/G/1053,Active,MTc0OTk=,PPB/G/1053,BU202306955,PRIVATE COMPANY (LIMITED),RETAIL,2010,PARKLANDS RING ROAD,,Nairobi,Deborah,Kariuki,goodlife.pharmacy.limited..westlands.arcade.nairobi@gmail.com,deborah.kariuki@yahoo.com,goodlife.pharmacy.li@yahoo.com,gpphar@gmail.com,gpnair@yahoo.com,gpnair@yahoo.com
2161,GOODLIFE PHARMACY LIMITED - WESTLANDS SQUARE (Nairobi),RETAIL,PPB/G/1058,Active,MTc1ODU=,PPB/G/1058,BU202307013,PRIVATE COMPANY (LIMITED),RETAIL,2010,WAIYAKI WAY,,Nairobi,Gabriel,Mokua,goodlife.pharmacy.limited..westlands.square.nairobi@gmail.com,gabriel.mokua@yahoo.com,goodlife.pharmacy.li@gmail.com,gabriel52@gmail.com,gabriel@gmail.com,gabriel@gmail.com
2164,GOODLIFE PHARMACY LIMITED- GARDEN ESTATE (Nairobi),RETAIL,PPB/G/1196,Active,MjI4MzE=,PPB/G/1196,BU202300631,PRIVATE COMPANY (LIMITED),RETAIL,2015,NEW GARDEN ESTASTE ROAD,,Nairobi,Silas,Machogu,goodlife.pharmacy.limited.garden.estate.nairobi@gmail.com,silas.machogu@gmail.com,goodlife.pharmacy.li@gmail.com,gpphar@yahoo.com,silas90@gmail.com,silas90@gmail.com
2165,GOODLIFE PHARMACY LIMITED- NEW SARIT (Nairobi),RETAIL,PPB/G/1155,Active,MTk2MjE=,PPB/G/1155,BU202310871,PRIVATE COMPANY (LIMITED),RETAIL,2015,KARUNA ROAD,,Nairobi,Delilah,Monyancha,goodlife.pharmacy.limited.new.sarit.nairobi@gmail.com,delilah.monyancha@gmail.com,goodlife.pharmacy.li@gmail.com,gpphar@yahoo.com,delilahr@gmail.com,delilahr@gmail.com
2167,GOODLIFE PHARMACY LIMITED-RIDGEWAYS (Nairobi),RETAIL,PPB/M/605 \\\'A\\\',Active,NDk4NA==,PPB/M/605 \\\'A\\\',BU202302330,PRIVATE COMPANY (LIMITED),RETAIL,2010,KIAMBU ROAD,,Nairobi,Matthew,Onyango,goodlife.pharmacy.limitedridgeways.nairobi@gmail.com,matthew.onyango@yahoo.com,goodlife.pharmacy.li@yahoo.com,onyango16@yahoo.com,gpnair@gmail.com,gpnair@gmail.com
2171,GOODLIFE PHARMACY LTD -GARDEN CITY (Nairobi),RETAIL,PPB/M/8468,Active,NjI2OA==,PPB/M/8468,BU202302792,PRIVATE COMPANY (LIMITED),RETAIL,2015,THIKA HIGHWAY,,Nairobi,Grace,Njoroge,goodlife.pharmacy.ltd.garden.city.nairobi@gmail.com,grace.njoroge@gmail.com,goodlife.pharmacy.lt@gmail.com,gpphar@yahoo.com,gpnair@yahoo.com,gpnair@yahoo.com
2172,GOODLIFE PHARMACY LTD -LANGATA (Nairobi),RETAIL,PPB/M/1196 \\\'C\\\',Active,NDk4OQ==,PPB/M/1196 \\\'C\\\',BU202302163,PRIVATE COMPANY (LIMITED),RETAIL,2009,LANGATA ROAD,,Nairobi,Paul,Khisa,goodlife.pharmacy.ltd.langata.nairobi@yahoo.com,paul.khisa@gmail.com,goodlife.pharmacy.lt@gmail.com,gpphar@yahoo.com,paul51@yahoo.com,paul51@yahoo.com
2173,GOODLIFE PHARMACY LTD -NGONG ROAD (Nairobi),RETAIL,PPB/M/1196  \\\'A\\\',Active,NDk5Mg==,PPB/M/1196  \\\'A\\\',BU202302473,PRIVATE COMPANY (LIMITED),RETAIL,2002,NGONG ROAD,,Nairobi,Esther,Kipchoge,goodlife.pharmacy.ltd.ngong.road.nairobi@yahoo.com,esther.kipchoge@yahoo.com,goodlife.pharmacy.lt@yahoo.com,gpphar@yahoo.com,esther87@yahoo.com,esther87@yahoo.com
2176,GOODLIFE PHARMACY LTD SHELL KAREN (Nairobi),RETAIL,PPB/M/8534,Active,NjkwOQ==,PPB/M/8534,BU202300634,PRIVATE COMPANY (LIMITED),RETAIL,2016,NGONG ROAD/LANGATA SOUTH ROAD,,Nairobi,Mark,Musila,goodlife.pharmacy.ltd.shell.karen.nairobi@yahoo.com,mark.musila@yahoo.com,goodlife.pharmacy.lt@gmail.com,mmusila39@gmail.com,markr@gmail.com,markr@gmail.com
2177,GOODLIFE PHARMACY LTD THOME SHELL (Nairobi),RETAIL,PPB/M/8683,Active,MTY2NjI=,PPB/M/8683,BU202305007,PRIVATE COMPANY (LIMITED),RETAIL,2010,THIKA ROAD,,Nairobi,Gabriel,Shikuku,goodlife.pharmacy.ltd.thome.shell.nairobi@yahoo.com,gabriel.shikuku@yahoo.com,goodlife.pharmacy.lt@yahoo.com,gshikuku@yahoo.com,gpnair@yahoo.com,gpnair@yahoo.com
2178,GOODLIFE PHARMACY LTD VALLEY ARCADE (Nairobi),RETAIL,PPB/G/1052,Active,MTc0NjI=,PPB/G/1052,BU202304327,PRIVATE COMPANY (LIMITED),RETAIL,2010,GITANGA ROAD,,Nairobi,Eve,Omollo,goodlife.pharmacy.ltd.valley.arcade.nairobi@yahoo.com,eve.omollo@gmail.com,goodlife.pharmacy.lt@gmail.com,omollo33@yahoo.com,gpnair@yahoo.com,gpnair@yahoo.com
2179,GOODLIFE PHARMACY LTD- SHELL MADARAKA (Nairobi),RETAIL,PPB/M/8530,Active,Njg3Nw==,PPB/M/8530,BU202305480,PRIVATE COMPANY (LIMITED),RETAIL,2016,LANGATA ROAD,,Nairobi,Susannah,Ouma,goodlife.pharmacy.ltd.shell.madaraka.nairobi@yahoo.com,susannah.ouma@gmail.com,goodlife.pharmacy.lt@yahoo.com,susannah14@gmail.com,gpnair@gmail.com,gpnair@gmail.com
2180,GOODLIFE PHARMACY LTD-HURLINGAM (Nairobi),RETAIL,PPB/M/1196 \\\'D\\\',Active,NDk4OA==,PPB/M/1196 \\\'D\\\',BU202301117,PRIVATE COMPANY (LIMITED),RETAIL,2010,ARWINGS KODHEK,,Nairobi,Noah,Gichuru,goodlife.pharmacy.ltdhurlingam.nairobi@yahoo.com,noah.gichuru@gmail.com,goodlife.pharmacy.lt@yahoo.com,gpphar@gmail.com,gpnair@yahoo.com,gpnair@yahoo.com
2181,GOODLIFE PHARMACY LTD-JUNCTION BRANCH (Nairobi),RETAIL,PPB/M/605\\\\\\\\\\\\\\\'C,Active,NDk4NQ==,PPB/M/605\\\\\\\\\\\\\\\'C,BU202300455,PRIVATE COMPANY (LIMITED),RETAIL,2010,NGONG ROAD,,Nairobi,Leah,Kiptoo,goodlife.pharmacy.ltdjunction.branch.nairobi@gmail.com,leah.kiptoo@gmail.com,goodlife.pharmacy.lt@gmail.com,gpphar@gmail.com,gpnair@gmail.com,gpnair@gmail.com
2184,GOODLIFE PHARMACY LTD-WESTGATE (Nairobi),RETAIL,PPB/M/8481,Active,NjQyMQ==,PPB/M/8481,BU202301039,PRIVATE COMPANY (LIMITED),RETAIL,2015,MWANZI ROAD,,Nairobi,Solomon,Barasa,goodlife.pharmacy.ltdwestgate.nairobi@yahoo.com,solomon.barasa@gmail.com,goodlife.pharmacy.lt@gmail.com,gpphar@yahoo.com,gpnair@gmail.com,gpnair@gmail.com
2189,GOODSTART PHARMACY LIMITED  (Nairobi),RETAIL,PPB/G/1221,Active,MjM5NDk=,PPB/G/1221,BU202303752,PARTNERSHIP,RETAIL,2020,SHIVACHI ROAD,,Nairobi,Ezekiel,Kivutha,goodstart.pharmacy.limited.nairobi@yahoo.com,ezekiel.kivutha@yahoo.com,goodstart.pharmacy.l@gmail.com,gpphar@gmail.com,gpnair@yahoo.com,gpnair@yahoo.com
2190,GOODWILL CHEMIST (Nairobi),RETAIL,PPB/G/291,Active,MjUzNA==,PPB/G/291,BU202307099,SOLE PROPRIETOR,RETAIL,2011,GATHURU ROAD,,Nairobi,Paul,Kiptoo,goodwill.chemist.nairobi@yahoo.com,paul.kiptoo@yahoo.com,goodwill.chemist..na@gmail.com,gcchem@gmail.com,paulr@gmail.com,paulr@gmail.com
2210,GRAMARK PHARMACY (Nairobi),RETAIL,PPB/G/297,Active,MjU4Ng==,PPB/G/297,BU202309585,SOLE PROPRIETOR,RETAIL,2014,OKOTH AURA RD,,Nairobi,Jesse,Koech,gramark.pharmacy.nairobi@gmail.com,jesse.koech@gmail.com,gramark.pharmacy..na@yahoo.com,gpphar@gmail.com,jesse@yahoo.com,jesse@yahoo.com
2212,GRAND CHEMIST (Nairobi),RETAIL,PPB/G/17,Active,MTE3Mg==,PPB/G/17,BU202302161,PARTNERSHIP,RETAIL,1991,,,Nairobi,Esther,Wangari,grand.chemist.nairobi@yahoo.com,esther.wangari@gmail.com,grand.chemist..nairo@yahoo.com,gcchem@gmail.com,gcnair@gmail.com,gcnair@gmail.com
2218,GRASHA PHARMA (Nairobi),RETAIL,PPB/G/247,Active,MTQ1MA==,PPB/G/247,BU202307674,SOLE PROPRIETOR,RETAIL,2013,OFF MFANGANO STREET,,Nairobi,Abraham,Nyakundi,grasha.pharma.nairobi@yahoo.com,abraham.nyakundi@yahoo.com,grasha.pharma..nairo@gmail.com,nyakundi27@yahoo.com,gpnair@gmail.com,gpnair@gmail.com
2225,GREAT TIMES CHEMIST (Nairobi),RETAIL,PPB/G/1129,Active,MTkxMzE=,PPB/G/1129,BU202301938,PARTNERSHIP,RETAIL,2018,"EASTERN BYPASS,MIHANGO ROAD",,Nairobi,Stephen,Ngugi,great.times.chemist.nairobi@gmail.com,stephen.ngugi@yahoo.com,great.times.chemist@yahoo.com,gttime@yahoo.com,gtnair@gmail.com,gtnair@gmail.com
2229,GREEN COUNTY PHARMACY LTD (Nairobi),RETAIL,PPB/G/213,Active,MTI5OA==,PPB/G/213,BU202307977,SOLE PROPRIETOR,RETAIL,2012,BAGAMOYO RD,,Nairobi,Philip,Mukhisa,green.county.pharmacy.ltd.nairobi@gmail.com,philip.mukhisa@yahoo.com,green.county.pharmac@yahoo.com,pmukhisa20@yahoo.com,philipr@yahoo.com,philipr@yahoo.com
2232,GREENDAM PHARMACY  (Nairobi),RETAIL,PPB/G/1275,Active,MjUzMzQ=,PPB/G/1275,BU202309955,SOLE PROPRIETOR,RETAIL,2021,NASRA ESTATE,,Nairobi,Naomi,Monyancha,greendam.pharmacy.nairobi@yahoo.com,naomi.monyancha@gmail.com,greendam.pharmacy..n@gmail.com,gpphar@gmail.com,naomir@yahoo.com,naomir@yahoo.com
2235,GREENSPAN CHEMISTS (Nairobi),RETAIL,PPB/G/966,Active,NjY0Nw==,PPB/G/966,BU202306602,PARTNERSHIP,RETAIL,2016,RING ROAD KILIMANI,,Nairobi,Mary,Kipsang,greenspan.chemists.nairobi@gmail.com,mary.kipsang@gmail.com,greenspan.chemists@gmail.com,mkipsang54@gmail.com,gcnair@yahoo.com,gcnair@yahoo.com
2238,GRIFFINS PHARMACEUTICAL LTD (Nairobi),RETAIL,PPB/G/1106,Active,MTg3NDA=,PPB/G/1106,BU202306680,PRIVATE COMPANY (LIMITED),RETAIL,2018,SPINE ROAD PLAZA,,Nairobi,Mark,Odhiambo,griffins.pharmaceutical.ltd.nairobi@yahoo.com,mark.odhiambo@yahoo.com,griffins.pharmaceuti@yahoo.com,gpphar@yahoo.com,gpnair@yahoo.com,gpnair@yahoo.com
2244,GUARDMANN CHEMIST (Nairobi),RETAIL,PPB/G/12,Active,MTU3OQ==,PPB/G/12,BU202306835,SOLE PROPRIETOR,RETAIL,2001,MCHUMBI ROAD,,Nairobi,Miriam,Shikuku,guardmann.chemist.nairobi@yahoo.com,miriam.shikuku@gmail.com,guardmann.chemist..n@gmail.com,gcchem@gmail.com,miriam@gmail.com,miriam@gmail.com
2246,GUD PHARMACY (Nairobi),RETAIL,PPB/G/1013,Active,NzkyMw==,PPB/G/1013,BU202300086,SOLE PROPRIETOR,RETAIL,2015,OFF DONHOLM ROAD,,Nairobi,Daniel,Mukhisa,gud.pharmacy.nairobi@gmail.com,daniel.mukhisa@gmail.com,gud.pharmacy..nairob@gmail.com,daniel@yahoo.com,danielr@yahoo.com,danielr@yahoo.com
2248,GUDTONS PHARMACY (Nairobi),RETAIL,PPB/G/1085,Active,MTgxNTY=,PPB/G/1085,BU202303124,SOLE PROPRIETOR,RETAIL,2018,SAVANNAH ROAD,,Nairobi,Lydia,Musila,gudtons.pharmacy.nairobi@yahoo.com,lydia.musila@gmail.com,gudtons.pharmacy..na@yahoo.com,lmusila@gmail.com,lydia@gmail.com,lydia@gmail.com
2249,GUIDE PHARMACEUTICAL  (Nairobi),RETAIL,PPB/G/239,Active,MTEwNQ==,PPB/G/239,BU202303573,SOLE PROPRIETOR,RETAIL,2011,OUTERING,,Nairobi,Susannah,Marube,guide.pharmaceutical.nairobi@yahoo.com,susannah.marube@gmail.com,guide.pharmaceutical@gmail.com,gpphar@gmail.com,susannah@yahoo.com,susannah@yahoo.com
2250,GUMMI PHARMACY,RETAIL,PPB/G/1331,Active,MjY3ODg=,PPB/G/1331,BU202303229,PARTNERSHIP,RETAIL,2022,MOYALE -NAIROBI HIGHWAY,,Nairobi,David,Musila,gummi.pharmacy@gmail.com,david.musila@gmail.com,gummi.pharmacy@yahoo.com,gpphar@yahoo.com,david@yahoo.com,david@yahoo.com
2252,GURUKRUPA PHARMACY LIMITED (Nairobi),RETAIL,PPB/G/1121,Active,MTkwMDQ=,PPB/G/1121,BU202303655,PRIVATE COMPANY (LIMITED),RETAIL,2018,ITESYO LANE,,Nairobi,Joshua,Ngui,gurukrupa.pharmacy.limited.nairobi@yahoo.com,joshua.ngui@gmail.com,gurukrupa.pharmacy.l@yahoo.com,gpphar@yahoo.com,joshua@gmail.com,joshua@gmail.com
2256,GY-VIPHARM PHARMACY (Nairobi),RETAIL,PPB/G/1284,Active,MjU2ODk=,PPB/G/1284,BU202301781,SOLE PROPRIETOR,RETAIL,2021,JUJA ROAD,,Nairobi,Michael,Kipruto,gyvipharm.pharmacy.nairobi@gmail.com,michael.kipruto@gmail.com,gy.vipharm.pharmacy@yahoo.com,gpphar@gmail.com,gpnair@gmail.com,gpnair@gmail.com
2258,HABEMUS PHARMACY (Nairobi),RETAIL,PPB/H/,Active,NTc3Nw==,PPB/H/,BU202309004,SOLE PROPRIETOR,RETAIL,2013,MUTARAKWA RD,,Nairobi,Solomon,Ngugi,habemus.pharmacy.nairobi@gmail.com,solomon.ngugi@yahoo.com,habemus.pharmacy..na@gmail.com,solomon@yahoo.com,solomon@gmail.com,solomon@gmail.com
2267,HAJAR PHARMACY LIMITED (Nairobi),RETAIL,PPB/H/8980,Active,MjQ1MTI=,PPB/H/8980,BU202302079,PARTNERSHIP,RETAIL,2021,SECOND AVENUE,,Nairobi,Jesse,Muli,hajar.pharmacy.limited.nairobi@yahoo.com,jesse.muli@yahoo.com,hajar.pharmacy.limit@gmail.com,jesse@yahoo.com,hpnair@yahoo.com,hpnair@yahoo.com
2268,HAKATI CHEMISTS (Nairobi),RETAIL,PPB/H/27,Active,MTI2Ng==,PPB/H/27,BU202308026,SOLE PROPRIETOR,RETAIL,2013,,,Nairobi,Noah,Ochieng,hakati.chemists.nairobi@gmail.com,noah.ochieng@gmail.com,hakati.chemists..nai@yahoo.com,noah@yahoo.com,noah16@gmail.com,noah16@gmail.com
2270,HALANE PHARMACEUTICALS LIMITED (Nairobi),RETAIL,PPB/H/1846,Active,MTk0MzI=,PPB/H/1846,BU202305968,PRIVATE COMPANY (LIMITED),RETAIL,2018,JAM STREET,,Nairobi,Rebekah,Kisilu,halane.pharmaceuticals.limited.nairobi@yahoo.com,rebekah.kisilu@yahoo.com,halane.pharmaceutica@yahoo.com,kisilu88@yahoo.com,rebekahr@yahoo.com,rebekahr@yahoo.com
2277,HALLION PHARMACY (Nairobi),RETAIL,PPB/H/1561,Active,MTY3ODE=,PPB/H/1561,BU202302764,SOLE PROPRIETOR,RETAIL,2017,OFF KAMITI ROAD ZIMMERMAN,,Nairobi,Gabriel,Wamalwa,hallion.pharmacy.nairobi@gmail.com,gabriel.wamalwa@gmail.com,hallion.pharmacy..na@gmail.com,hpphar@gmail.com,hpnair@yahoo.com,hpnair@yahoo.com
2280,HALTONS LIMITED - BISHOP GATE (Nairobi),RETAIL,PPB/H/8935,Active,MjA1Nzk=,PPB/H/8935,BU202305978,PRIVATE COMPANY (LIMITED),RETAIL,2013,"5TH AVENUE, NGONG ROAD",,Nairobi,Elijah,Cheruiyot,haltons.limited..bishop.gate.nairobi@gmail.com,elijah.cheruiyot@yahoo.com,haltons.limited...bi@gmail.com,hllimi@gmail.com,elijah22@gmail.com,elijah22@gmail.com
2284,HALTONS LIMITED - NGUMBA (Nairobi),RETAIL,PPB/H/1520,Active,NzUwOA==,PPB/H/1520,BU202305578,PRIVATE COMPANY (LIMITED),RETAIL,2013,EAST AFRICA BREWERIES ROAD,,Nairobi,Levi,Musyoka,haltons.limited..ngumba.nairobi@yahoo.com,levi.musyoka@gmail.com,haltons.limited...ng@gmail.com,hllimi@yahoo.com,levi@gmail.com,levi@gmail.com
2286,HALTONS LIMITED - TASSIA (Nairobi),RETAIL,PPB/H/1475,Active,NjYwNA==,PPB/H/1475,BU202305567,PRIVATE COMPANY (LIMITED),RETAIL,2013,TASSIA FEDHA ROAD,,Nairobi,Grace,Machogu,haltons.limited..tassia.nairobi@yahoo.com,grace.machogu@yahoo.com,haltons.limited...ta@gmail.com,hllimi@gmail.com,grace@yahoo.com,grace@yahoo.com
2290,HALTONS LTD - KAREN (Nairobi),RETAIL,PPB/H/1457,Active,NjMwNg==,PPB/H/1457,BU202305930,PRIVATE COMPANY (LIMITED),RETAIL,2013,NGONG ROAD,,Nairobi,Sarah,Kipchoge,haltons.ltd..karen.nairobi@gmail.com,sarah.kipchoge@gmail.com,haltons.ltd...karen@yahoo.com,sarah@gmail.com,hlnair@gmail.com,hlnair@gmail.com
2291,HALTONS LTD - KASARANI (Nairobi),RETAIL,PPB/H/152 A,Active,MzgzNQ==,PPB/H/152 A,BU202305728,PRIVATE COMPANY (LIMITED),RETAIL,2007,MWIKI ROAD,,Nairobi,Elizabeth,Njoroge,haltons.ltd..kasarani.nairobi@gmail.com,elizabeth.njoroge@gmail.com,haltons.ltd...kasara@gmail.com,elizabeth@yahoo.com,elizabeth@gmail.com,elizabeth@gmail.com
2292,HALTONS LTD - PIPELINE (Nairobi),RETAIL,PPB/H/1450,Active,NjEzMg==,PPB/H/1450,BU202305973,PRIVATE COMPANY (LIMITED),RETAIL,2013,OUTER-RING ROAD,,Nairobi,Matthew,Kiptoo,haltons.ltd..pipeline.nairobi@yahoo.com,matthew.kiptoo@gmail.com,haltons.ltd...pipeli@yahoo.com,kiptoo@yahoo.com,matthew@yahoo.com,matthew@yahoo.com
2293,HALTONS LTD - SOUTH C (Nairobi),RETAIL,PPB/H/1464,Active,NjM4Nw==,PPB/H/1464,BU202305574,PRIVATE COMPANY (LIMITED),RETAIL,2013,FIVESTAR ROAD,,Nairobi,Abigail,Kipchoge,haltons.ltd..south.c.nairobi@yahoo.com,abigail.kipchoge@yahoo.com,haltons.ltd...south@gmail.com,hlltd@gmail.com,hlnair@yahoo.com,hlnair@yahoo.com
2295,HALTONS LTD- SOUTH B (Nairobi),RETAIL,PPB/H/444,Active,MjgxNw==,PPB/H/444,BU202305727,PRIVATE COMPANY (LIMITED),RETAIL,2013,KAPITI RD,,Nairobi,Rachel,Ngugi,haltons.ltd.south.b.nairobi@gmail.com,rachel.ngugi@yahoo.com,haltons.ltd..south.b@gmail.com,ngugi@yahoo.com,hlnair@gmail.com,hlnair@gmail.com
2300,HANAANO PHARMACY (Nairobi),RETAIL,PPB/H/106,Active,MTQ3Nw==,PPB/H/106,BU202308198,SOLE PROPRIETOR,RETAIL,1914,ATHUMAN KIPANGA,,Nairobi,Timothy,Marube,hanaano.pharmacy.nairobi@yahoo.com,timothy.marube@yahoo.com,hanaano.pharmacy..na@yahoo.com,hpphar@gmail.com,timothyr@yahoo.com,timothyr@yahoo.com
2307,HANNAN PHARMACY (Nairobi),RETAIL,PPB/H/1556,Active,MTY2MTQ=,PPB/H/1556,BU202309239,SOLE PROPRIETOR,RETAIL,2017,45/44ROUTE.OPP CATHOLIC CHURCH,,Nairobi,Phoebe,Koech,hannan.pharmacy.nairobi@yahoo.com,phoebe.koech@gmail.com,hannan.pharmacy..nai@yahoo.com,hpphar@yahoo.com,hpnair@gmail.com,hpnair@gmail.com
2316,HARIPHARM PHARMACEUTICALS LTD -UMOJA (Nairobi),RETAIL,PPB/H/73 \'A\',Active,MzEzNg==,PPB/H/73 \'A\',BU202300850,PRIVATE COMPANY (LIMITED),RETAIL,2008,,,Nairobi,Moses,Ratemo,haripharm.pharmaceuticals.ltd.umoja.nairobi@yahoo.com,moses.ratemo@gmail.com,haripharm.pharmaceut@gmail.com,hpphar@yahoo.com,hpnair@yahoo.com,hpnair@yahoo.com
2317,HARJU GHEMIST LIMITED (Nairobi),RETAIL,PPB/H/9003,Active,MjUyMTc=,PPB/H/9003,BU202309472,SOLE PROPRIETOR,RETAIL,2021,BOGANI ROAD,,Nairobi,Martha,Chepkwony,harju.ghemist.limited.nairobi@gmail.com,martha.chepkwony@yahoo.com,harju.ghemist.limite@yahoo.com,chepkwony@yahoo.com,martha@yahoo.com,martha@yahoo.com
2325,HARRICARE CHEMISTS (Nairobi),RETAIL,PPB/H/1604,Active,MTgwMTk=,PPB/H/1604,BU202303489,SOLE PROPRIETOR,RETAIL,2017,GATHURU ROAD,,Nairobi,Joseph,Shikuku,harricare.chemists.nairobi@gmail.com,joseph.shikuku@yahoo.com,harricare.chemists@yahoo.com,hcchem@yahoo.com,joseph@gmail.com,joseph@gmail.com
2327,HARRY AND STAN LIMITED (Nairobi),RETAIL,PPB/H/9149,Active,MzAzMzQ=,PPB/H/9149,BU202310760,SOLE PROPRIETOR,RETAIL,2023,AIRPORT NORTH ROAD,,Nairobi,Ruth,Mutua,harry.and.stan.limited.nairobi@gmail.com,ruth.mutua@yahoo.com,harry.and.stan.limit@yahoo.com,haand@yahoo.com,ruthr@gmail.com,ruthr@gmail.com
2329,HARTLANE PHARMACEUTICALS LTD - RIVER ROAD (Nairobi),RETAIL,PPB/H,Active,MzYxOQ==,PPB/H,BU202304968,PRIVATE COMPANY (LIMITED),RETAIL,2007,RIVER ROAD,,Nairobi,Tabitha,Mwanzia,hartlane.pharmaceuticals.ltd..river.road.nairobi@yahoo.com,tabitha.mwanzia@gmail.com,hartlane.pharmaceuti@gmail.com,tabitha@gmail.com,tabitha@yahoo.com,tabitha@yahoo.com
2346,HAZLET PHARMACY (Nairobi),RETAIL,PPB/H/8896,Active,MTkzNjg=,PPB/H/8896,BU202308616,PARTNERSHIP,RETAIL,2019,KATANI ROAD,,Nairobi,Susannah,Shikuku,hazlet.pharmacy.nairobi@gmail.com,susannah.shikuku@gmail.com,hazlet.pharmacy..nai@yahoo.com,hpphar@gmail.com,hpnair@gmail.com,hpnair@gmail.com
2354,HEALINGPORT PHARMACY (Nairobi),RETAIL,PPB/H/8952,Active,MjM1MTY=,PPB/H/8952,BU202309874,SOLE PROPRIETOR,RETAIL,2020,KAMITI ROAD,,Nairobi,Joanna,Mwangi,healingport.pharmacy.nairobi@gmail.com,joanna.mwangi@yahoo.com,healingport.pharmacy@gmail.com,jmwangi@yahoo.com,hpnair@gmail.com,hpnair@gmail.com
2355,HEALINGRAY PHARMACY (Nairobi),RETAIL,PPB/H/1537,Active,Nzk3Mw==,PPB/H/1537,BU202303021,SOLE PROPRIETOR,RETAIL,2016,MUTARAKWA ROAD,,Nairobi,Barnabas,Machogu,healingray.pharmacy.nairobi@gmail.com,barnabas.machogu@yahoo.com,healingray.pharmacy@gmail.com,hpphar@gmail.com,hpnair@gmail.com,hpnair@gmail.com
2359,HEALSENSE PHARMACEUTICALS LIMITED (Nairobi),RETAIL,PPB/H/9147,Active,MzAyNzk=,PPB/H/9147,BU202310706,PRIVATE COMPANY (LIMITED),RETAIL,2023,ARGWINGS KODHEK ROAD,,Nairobi,Susannah,Omari,healsense.pharmaceuticals.limited.nairobi@yahoo.com,susannah.omari@yahoo.com,healsense.pharmaceut@yahoo.com,hpphar@gmail.com,susannah@yahoo.com,susannah@yahoo.com
2360,HEALSTARCHEM PHARMACY (Nairobi),RETAIL,PPB/H/8902,Active,MTk0NjI=,PPB/H/8902,BU202303014,SOLE PROPRIETOR,RETAIL,2018,MOI DRIVE,,Nairobi,Thaddeus,Ngui,healstarchem.pharmacy.nairobi@yahoo.com,thaddeus.ngui@gmail.com,healstarchem.pharmac@yahoo.com,tngui47@yahoo.com,hpnair@gmail.com,hpnair@gmail.com
2363,HEALTH AID CHEMIST (Nairobi),RETAIL,PPB/H/1521,Active,NzU2OA==,PPB/H/1521,BU202301708,SOLE PROPRIETOR,RETAIL,2016,MUTHITHI/MPAKA JUNCTION,,Nairobi,Joanna,Shikuku,health.aid.chemist.nairobi@gmail.com,joanna.shikuku@yahoo.com,health.aid.chemist@yahoo.com,jshikuku@yahoo.com,hanair@yahoo.com,hanair@yahoo.com
2366,HEALTH GIVING CHEMISTS (Nairobi),RETAIL,PPB/H/1588,Active,MTc0ODU=,PPB/H/1588,BU202302653,SOLE PROPRIETOR,RETAIL,2017,MANYANJA ROAD,,Nairobi,Grace,Kilonzo,health.giving.chemists.nairobi@yahoo.com,grace.kilonzo@gmail.com,health.giving.chemis@yahoo.com,hggivi@gmail.com,gracer@yahoo.com,gracer@yahoo.com
